codigo_proyecto,institucion financiante,programa,Instrumento,anio,nombre_proyecto,estado,Investigador,tipo_participación,institucion ejecutora,id institucion,tipo_participacion,region(es)_ejecución,region(es)_ejecución_rec,Taxonomia FIA,Taxonomia Cameron,Taxonomia_CORFO,Taxonomia Sector Aplicacion (propia),objetivos,objetivos_especificos
1141064,CONICYT,FONDECYT,FONDECYT_REG.,2014,EFFECTS OF VEGETATION ON CHANNEL MORPHODYNAMICS: A MULTISCALE INVESTIGATION IN CHILEAN GRAVEL-BED RIVERS,,ANDRES BERNARDO IROUME ARRAU,Investigador Principal,Universidad Austral de Chile,94,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
1141065,CONICYT,FONDECYT,FONDECYT_REG.,2014,EFFECTS OF CHANGING FRESHWATER FLUXES ON DYNAMICS OF PCO2 AND PHYTOPLANKTON COMMUNITY STRUCTURE IN A PATAGONIAN FJORD UNDER CLIMATE VARIABILITY AND CHANGE,,JOSE LUIS IRIARTE MACHUCA,Investigador Principal,Universidad Austral de Chile,94,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
1141157,CONICYT,FONDECYT,FONDECYT_REG.,2014,NUEVA GEOGRAFIA DE LA URBANIZACION Y VULNERABILIDAD SOCIO-TERRITORIAL.¿HACIA LA CONFIGURACION DE UNA REGION URBANA EN SANTIAGO DE CHILE?,,CARLOS ANTONIO DE MATTOS PONTTI,Investigador Principal,Pontificia Universidad Católica de Chile,67,BENEFICIARIA / DESARROLLADOR,,,,5,,9,,
1141249,CONICYT,FONDECYT,FONDECYT_REG.,2014,"RESILIENCIA SOCIOECOLOGICA DE SISTEMAS AGRICOLAS TRADICIONALES Y MODERNOS: IDENTIFICACION DE MODOS DE ORGANIZACION, TECNICAS Y PRACTICAS CULTURALES PARA ENFRENTAR EL CAMBIO CLIMATICO Y LA ESCASEZ HIDRICA EN LA ARAUCANIA",,RENE GASTON MONTALBA NAVARRO,Investigador Principal,Universidad de La Frontera,146,BENEFICIARIA / DESARROLLADOR,,,,5,,2,,
1150154,CONICYT,FONDECYT,FONDECYT_REG.,2015,WITHIN-BASIN BARRIERS AND AMONG-BASIN LEAKS: CHANGING CONNECTIVITY OF RIVERS IN CENTRAL CHILE AND ITS IMPACT ON NATIVE FISH,,EVELYN MARIANA HABIT CONEJEROS,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,1,,4,,
1150877,CONICYT,FONDECYT,FONDECYT_REG.,2015,"PLANT AND SOIL METHANE FLUXES AS INFLUENCED BY WATER, TEMPERATURE AND RADIATIVE STRESSES ACROSS A DISTURBANCE GRADIENT IN SCHLEROPHYLL ECOSYSTEMS IN CENTRAL CHILE",,Horacio Bown-Intveen,Investigador Principal,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
1150997,CONICYT,FONDECYT,FONDECYT_REG.,2015,BRIDGE PIER SCOUR UNDER FLOOD WAVES,,Oscar Link Lazo,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,2,,9,,
11BPC-10019,CORFO,INNOVA_CHILE,,2011,Desarrollo de una Plataforma On Line para el Apoyo a la Gestión de Ecosistemas Dulceacuícolas para la Sustentabilidad Productiva,T,,,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,Los Lagos,11,Manejo productivo; Tecnologías de información y comunicación (TICs); Recursos Naturales y Medio Ambiente; Gestión; Manejo sustentable y uso eficiente de recursos naturales y cuencas,,,9,"Desarrollar una plataforma interactiva georeferenciada on line para el apoyo a la gestión de ecosistemas dulceacuícolas, para la sustentabilidad productiva y recreativa de cuencas ante la amenaza del alga invasiva Didysmophenia geminata.",
11BPC-10034,CORFO,INNOVA_CHILE,,2011,Mejoramiento del Sistema de Gestión y Control de los Recursos Hídricos Asignados en el Río Lluta y Construcción de un Modelo de Operación Hídrica de la Cuenca,T,,,"Instituto Nacional de Hidráulica, INH  ",937,BENEFICIARIA / DESARROLLADOR,Arica y Parinacota,15,Tecnologías de información y comunicación (TICs); Recursos Naturales y Medio Ambiente; Educación / capacitación; Gestión; Eficiencia hídrica; Recursos hídricos,,,8,"Disenar un sistema de gestión y control de uso del recurso hídrico asignado en la cuenca del rio Lluta, para  permitir a través de la Junta de Vigilancia del río Lluta, para el manejo más eficiente de esta cuenca y el control de las extracciones, además de  verificar que los recursos extraídos son concordantes con los derechos otorgados, a partir de datos obtenidos de mediciones realizadas por el Instituto Nacional de Hidráulica, con equipos de medición certificados bajo norma ISO, con el propósito de construir además un modelo, lo que permitirá  entregar a las autoridades y a los  los beneficiarios finales datos e información para fomentar la competitividad local y regional, el emprendimiento y desarrollo sustentable de las comunidades locales y aplicar  un mecanismo de gestión y control del recurso hídrico disponible, con procedimientos, manuales de operación, con acciones  de capacitación y de difusión e información vía pagina web.",
11CETA-12762,CORFO,EMPRENDIMIENTO (I),"ATACAMA, CONCURSO EMPRENDIMIENTO TURISMO INT. ESPE",2012,PARQUE ECOTURÍSTICO SUSTENTABLE EN EL HUMEDAL DE LA DESEMBOCADURA DEL RÍO HUASCO,,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,PATROCINADOR / ENTIDAD ASESORA,,,,,,7,,
11CETA-12762,CORFO,EMPRENDIMIENTO (I),"ATACAMA, CONCURSO EMPRENDIMIENTO TURISMO INT. ESPE",2012,PARQUE ECOTURÍSTICO SUSTENTABLE EN EL HUMEDAL DE LA DESEMBOCADURA DEL RÍO HUASCO,,,,LUIS LEONEL HERACLIO POBLETE LEMUS,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
11CS-12114,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA (I),2012,NUEVO SISTEMA UNIVERSAL DE DOBLE DESCARGA DE AGUA POTABLE,,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,PATROCINADOR / ENTIDAD ASESORA,,,,,,5,,
11CS-12114,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA (I),2012,NUEVO SISTEMA UNIVERSAL DE DOBLE DESCARGA DE AGUA POTABLE,,,,WINWATERTOP SPA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11ETN-10388,CORFO,INNOVACION EMPRESARIAL,"EMPAQUETAMIENTO TECNOLÓGICO NUEVOS NEGOCIOS, IE",2011,LIMPIEZA DE DESECHOS MARINOS,,,,SECTMAN LIMITADA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11GTM-11077,CORFO,CAPACIDADES TECNOLÓGICAS,GO TO MARKET - DE LA IDEA AL MERCADO,2011,SISTEMA BX - NUEVO PROCESO DE BIORREMEDIACIÓN DE METALES DE AGUAS PARA LA MINERÍA,,,,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
11GTM-11163,CORFO,CAPACIDADES TECNOLÓGICAS,GO TO MARKET - DE LA IDEA AL MERCADO,2011,TEA CONSUMPTION METER,,,,FELIPE ANDRES VASQUEZ GARCES,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11IDL1-10478,CORFO,CAPACIDADES TECNOLÓGICAS,LINEA 1: PERFIL DE I+D APLICADA,2011,APLICACIÓN DE NANOTECNOLOGÍA PARA LA REMOCIÓN DE METALES Y METALOIDES DESDE AGUAS DE CONSUMO HUMANO,,,,UNIVERSIDAD DE SANTIAGO DE CHILE,170,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11IDL1-10769,CORFO,CAPACIDADES TECNOLÓGICAS,LINEA 1: PERFIL DE I+D APLICADA,2011,HERRAMIENTA BIOTECNOLOGICA DESTINADA A LA REMOCION DE ARSENICO DESDE CUERPOS DE AGUA TERRESTRES,,,,BROTAR LIMITADA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11IDL2-10666,CORFO,CAPACIDADES TECNOLÓGICAS,LINEA 1: PERFIL DE I+D APLICADA,2013,NUEVO PROCESO TECNOLÓGICO DE BAJO CONSUMO DE ENERGÍA PARA TRATAR AGUAS SALOBRES  DE LA MINERÍA Y DE OTRAS FUENTES NATURALES,,,,FUNDACIÓN CHILE,509,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
11IDL2-10666,CORFO,CAPACIDADES TECNOLÓGICAS,LINEA 1: PERFIL DE I+D APLICADA,2013,NUEVO PROCESO TECNOLÓGICO DE BAJO CONSUMO DE ENERGÍA PARA TRATAR AGUAS SALOBRES  DE LA MINERÍA Y DE OTRAS FUENTES NATURALES,,,,ANGLO AMERICAN CHILE,521,ASOCIADO,,,,,,6,,
11IDL4-10768,CORFO,CAPACIDADES TECNOLÓGICAS,LINEA 1: PERFIL DE I+D APLICADA,2011,INBIOTREAT 2 0 SISTEMA MODULAR PASIVO PARA EL TRATAMIENTO DE RILES VITIVINÍCOLAS Y AGUAS DOMICILIARIAS RURALES,,,,FUNDACIÓN CHILE,509,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11IEI-11953,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL INDIVIDUAL,2012,"PROTOTIPO MÁQUINA DE LAVADO DE TRENES Y EQUIPOS DE ALTO TONELAJE, CON SISTEMA AUTOMATIZADO DE CONTROL Y OPERACIÓN A TRAVÉS DE FOTOCÉLULAS, TRANSDUCTORES Y PLC COMPLEMENTADO CON PLANTA DE TRATAMIENTO Y RECICLAJE DE AGUA",,,,CONSORCIO CVC-COMAO INGENIERIAS LIMITADA,7910,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11IEI-12851,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL INDIVIDUAL,2012,"INNOVACIÓN, MULTICEPA DE MICROALGAS, CONSUMO DE CO2, AUTOMATIZADO, AGUA DULCE Y DE MAR, ESCALABLE.",,,,AEON BIOGROUP SPA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,4,,
11IERI-10898,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL INDIVIDUAL,2011,INNOVACIÓN EN EL CULTIVO DE LA LANGOSTA AUSTRALIANA DE AGUA DULCE EN LA REGION DE ARICA Y PARINACOTA,,,,ARICA SEAFOODS PRODUCER S A,7911,BENEFICIARIA / DESARROLLADOR,,,,,,4,,
11IERI-12004,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL INDIVIDUAL,2011,"DISEÑO,CONSTRUCCIÓN Y EVALUACIÓN DE EQUIPO IONIZADOR DE RADIO FRECUENCIA PARA MEJORAR RENDIMIENTO PRODUCTIVO DE MINERALES LIXIVIADOS",,,,REVESTIMIENTOS INDUSTRIALES INREX LTDA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
11NTEC-11903,CORFO,INNOVA_CHILE,,2011,"Nodo Tecnológico para el Mejoramiento e Innovación Tecnológica, con Nuevos Conocimientos y Prácticas que Contribuyan a Hacer eficiente y Eficaz los Sistemas de Riego en Pequeños Empresarios Agrícolas de la Comuna de Melipilla.",T,,,Consultora Eco-Lógica Ltda.  ,938,BENEFICIARIA / DESARROLLADOR,Región Metropolitana,14,Manejo productivo; Riego y drenaje; Educación / capacitación; Asociatividad; Eficiencia hídrica; Extensión y difusión tecnológica; Pequeña agricultura / pequeña explotación,,,2,"Contribuir a Incrementar la Competitividad de Pequenos Empresarios Agrícolas Hortícolas de la Comuna de Melipilla Por Medio de la Optimización del uso del Agua de Riego a Nivel Predial, Logrando la Adecuación y Mejoramiento de los Sistemas de Riego, a través de la Difusión y Transferencia de Tecnología e Innovación en Riego.",
11SUP-11280,CORFO,STARTUP CHILE,START-UP  CHILE (I),2011,BIOFILTRO LTDA.,,,,Matias Sjogren,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11SUP-11628,CORFO,STARTUP CHILE,START-UP  CHILE (I),2012,REKO GLOBAL WATER,,,,AKASH JAIN,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11SUP-11645,CORFO,STARTUP CHILE,START-UP  CHILE (I),2012,SAFE WATER WORLD,,,,SAMANTHA FRANCES O'KEEFE,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11SUP-12303,CORFO,STARTUP CHILE,START-UP  CHILE (I),2012,EC_ELECTRO_CHLORINATOR,,,,LUZ MARIA COVARRUBIAS,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
11SUP-12676,CORFO,STARTUP CHILE,START-UP  CHILE (I),2012,TUBING_OPERATIONS_FOR_HUMANITARIAN_LOGISTICS_T_O_H_L,,,,BENJAMIN COHEN,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
12806/ AUB150006,CONICYT,PIA,TIEMPO DE BUQUE OCEANOGRÁFICO,2015,TRAMAS TROFICAS Y EL CICLO DEL CARBONO EN AGUAS DE BAJO PH Y BAJO OXIGENO (LOWPHOX I): POTENCIAL IMPACTO DE EL NINO,,Osvaldo Iván Ulloa Quijada,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
12BPC2-13372,CORFO,INNOVA_CHILE,,2012,Sistema Nacional de Referencia Sobre Demandas de Agua por la Agricultura,T,,,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,Región Metropolitana,14,Riego y drenaje; Tecnologías de información y comunicación (TICs); Cambio climático; Recursos hídricos,,,2,"Contar con un sistema de referencia Mejorado, más preciso y confiable, de las demandas de agua para la Agricultura en cada Región del País, Así como las variaciones que esta podría sufrir en respuesta al Cambio Climático. lo anterior permitiría una aplicación más confiable de la Ley de Riego a la vez que racionalizar el uso de los Recursos de Agua, y las estrategias de adaptación frente a los nuevos escenarios de desarrollo agrícola, garantizando con ello la sustentabilidad de Chile como Potencia Alimentaria y Forestal.",
12BPC2-13430,CORFO,INNOVA_CHILE,,2012,Plataforma Única de Gestión Hídrica Intrapredial para el Valle de Copiapó,T,,,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,Atacama ,3,Riego y drenaje; Tecnologías de información y comunicación (TICs); Gestión; Recursos hídricos,,,2,"Implementar una Plataforma Única de Gestión Hídrica, que Apoye la Toma de Decisiones del Manejo Intrapredial, para Mejorar la Competitividad de la Fruticultura del Valle de Copiapó.",
12BPCR-16596,CORFO,INNOVA_CHILE,,2012,Elaboración de una línea base y planes de manejo de las Áreas Preferenciales para fomentar la Pesca Recreativa en la XIV Región,T,,,Ecología y Desarrollo Limitada  ,941,BENEFICIARIA / DESARROLLADOR,Los Ríos,10,Economía agraria; Manejo productivo; Sustentabilidad; Recursos Naturales y Medio Ambiente; Recursos hídricos,,,4,Establecer una Línea Base que Sirva de Referencia para la Elaboración e Implementación de Planes de Manejo para la Pesca Recreativa y Otros Usos de los Cursos de Agua en la Región de los Ríos.  ," Recopilación de Antecedentes y Revisión de Bibliografía Existente, que Permite Actualizar el Estado del Arte, desde el Punto de Vista Social, Económico y Ambiental.Evaluación de los Stock de Trucha Café (Salmo Trutta Fario) y Trucha Arcoiris (Oncorhynchus Mykkis) en las Cuencas del Río Valdivia y Bueno, con Especial Atención a las Áreas Preferenciales para la Pesca RecreativDeterminanción de las Características Bióticas y Abióticas de los Diferentes Cuerpos de Agua en Estudio (Cuenca Río Valdivia, Cuenca Río Bueno).  Determinación de la Capacidad de Carga de los Cuerpos de Agu  Conocer la Dieta Alimenticia de los Salmónidos Objetivos por Cuenca Hidrográfic  Determinación de la Identidad Genética de las Poblaciones de Truchas de las Cuencas del Río Valdivia y Bueno. Efectuar un Catastro de la Íctiofauna Presente en Ambas Cuencas.  Determinación de la Oferta Alimenticia en los Principales Cuerpos de Agua del Área de Estudio. Identificar las Principales Enfermedades Parasitarias que Afectan a los Salmónidos en Ambas Cuencas.  Elaboración de Planes de Manejo para Dos Áreas Preferenciales de Pesca Recreativ"
12CETV-13016,CORFO,EMPRENDIMIENTO (I),"VALPARAÍSO, CONCURSO EMPRENDIMIENTO TURISMO INT. E",2012,DIVERSIFICACIÓN Y FORTALECIMIENTO DEL DESARROLLO ECOTURISMO DEL HUMEDAL DE MANTAGUA,,,,Monica Veronica Gasto Rosselot,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
12CETV-13016,CORFO,EMPRENDIMIENTO (I),"VALPARAÍSO, CONCURSO EMPRENDIMIENTO TURISMO INT. E",2012,DIVERSIFICACIÓN Y FORTALECIMIENTO DEL DESARROLLO ECOTURISMO DEL HUMEDAL DE MANTAGUA,,,,DT TURISMO LIMITADA,7912,PATROCINADOR / ENTIDAD ASESORA,,,,,,7,,
12CETV-13047,CORFO,EMPRENDIMIENTO (I),"VALPARAÍSO, CONCURSO EMPRENDIMIENTO TURISMO INT. E",2012,PESCA DEPORTIVA - ARKEN ANTU,,,,SERVICIOS TURISTICO ARKEN ANTU LIMITADA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
12CS-16428,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA (I),2012,ECOFERT,,,,FERTILIZANTES ECOLOGICOS CHILE LIMITADA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
12ETN-14735,CORFO,INNOVACION EMPRESARIAL,"EMPAQUETAMIENTO TECNOLÓGICO NUEVOS NEGOCIOS, IE",2012,PROTOTIPO DE PLANTA DE PRE-PROCESO PARA MEJORAR EFICIENCIA DE DESALACIÓN DE LA OSMOSIS INVERSA,,,,UNIVERSIDAD ANDRÉS BELLO,542,PATROCINADOR / ENTIDAD ASESORA,,,,,,9,,
12ETN-14735,CORFO,INNOVACION EMPRESARIAL,"EMPAQUETAMIENTO TECNOLÓGICO NUEVOS NEGOCIOS, IE",2012,PROTOTIPO DE PLANTA DE PRE-PROCESO PARA MEJORAR EFICIENCIA DE DESALACIÓN DE LA OSMOSIS INVERSA,,,,QUANTUM MATRIX SPA,7913,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
12GTM-16681,CORFO,CAPACIDADES TECNOLÓGICAS,GO TO MARKET - DE LA IDEA AL MERCADO 2012,2013,BIOFILTRO,,,,Ingenieria y Construccion Biofiltro Ltda,7914,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
12GTM-17024,CORFO,CAPACIDADES TECNOLÓGICAS,GO TO MARKET - DE LA IDEA AL MERCADO 2012,2012,"TRATAMIENTO DE RESIDUOS SÓLIDOS ORGÁNICOS A TRAVES DE UN ORGANISMO VIVO, PARA LA BIOTRANSFORMACION EN ACEITES Y PROTEINAS",,,,Investigación y Comercialización Biotecnológica Omebit S.A.,7915,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
12IDL1-13185,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,"DISEÑO, FABRICACIÓN  Y PRUEBAS DE DISPOSITIVO DE RIEGO TIPO GOTERO DOBLE CÁMARA PARA RIEGO MINERO Y AGRÍCOLA",,,,CENTRO DE TECNOLOGIA DEL AGUA LIMITADA,7916,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
12IDL1-13186,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,DESARROLLO DE UN SISTEMA INNOVADOR DE IMPULSIÓN DE AGUA DE MAR UTILIZANDO ENERGÍA UNIDMOTRIZ PARA PLANTAS DESALADORAS DE ÓSMOSIS,,,,Centro del Agua para Zonas Aridas y Semiaridas de America Latina y El Caribe,25004,COEJECUTOR / CODESARROLLADOR,,,,,,9,,
12IDL1-13186,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,DESARROLLO DE UN SISTEMA INNOVADOR DE IMPULSIÓN DE AGUA DE MAR UTILIZANDO ENERGÍA UNIDMOTRIZ PARA PLANTAS DESALADORAS DE ÓSMOSIS,,,,Ministerio de Obras Públicas,304,ASOCIADO,,,,,,9,,
12IDL1-13186,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,DESARROLLO DE UN SISTEMA INNOVADOR DE IMPULSIÓN DE AGUA DE MAR UTILIZANDO ENERGÍA UNIDMOTRIZ PARA PLANTAS DESALADORAS DE ÓSMOSIS,,,,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,69,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
12IDL1-13186,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,DESARROLLO DE UN SISTEMA INNOVADOR DE IMPULSIÓN DE AGUA DE MAR UTILIZANDO ENERGÍA UNIDMOTRIZ PARA PLANTAS DESALADORAS DE ÓSMOSIS,,,,NEW ENGLAND MARINE RENEWABLE ENERGY CENTER (MREC),25004,COEJECUTOR / CODESARROLLADOR,,,,,,9,,
12IDL1-13186,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,DESARROLLO DE UN SISTEMA INNOVADOR DE IMPULSIÓN DE AGUA DE MAR UTILIZANDO ENERGÍA UNIDMOTRIZ PARA PLANTAS DESALADORAS DE ÓSMOSIS,,,,Esval SA,1267,ASOCIADO,,,,,,9,,
12IDL1-13258,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2012,DETERMINACIÓN DEL POTENCIAL TECNOLÓGICO Y ECONÓMICO PARA LA PRODUCCIÓN DE SUSTANCIAS HÚMICAS A PARTIR DE LODOS SECUNDARIOS DE,,,,FUNDACION FRAUNHOFER CHILE RESEARCH,7917,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
12IDL1-16132,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2013,NUEVOS ENVASES BIOPLÁSTICOS DE PHB ELABORADOS A PARTIR DE AZUCARES DE AGUAS RESIDUALES DE INDUSTRIAS,,,,UNIVERSIDAD DEL BÍO BÍO,184,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
12IDL2-13349,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UN PROCESO DE PRODUCCIÓN DE BIODIESEL A PARTIR DE RESIDUOS Y BIOSÓLIDOS DEL SECTOR SANITARIO,,,,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,69,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
12IDL2-13349,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UN PROCESO DE PRODUCCIÓN DE BIODIESEL A PARTIR DE RESIDUOS Y BIOSÓLIDOS DEL SECTOR SANITARIO,,,,AGBAR CHILE S A,Sin actividad,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
12IDL2-13357,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,SISTEMA PREVENTOR DE EVAPORACION DE AGUA APLICADOS A GENERACION DE ENERGIA ELECTRICA FOTOVOLTAICA,,,,PRO INTECH S.A,7918,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
12IDL2-13605,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UN NUEVO TRATAMIENTO PARA LA PRODUCCIÓN DE BIOGÁS A PARTIR DE RESIDUOS ORGÁNICOS SÓLIDOS POR DIGESTIÓN ANAEROBIA Y,,,,Biodiversa SA,1268,ASOCIADO,,,,,,5,,
12IDL2-13605,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UN NUEVO TRATAMIENTO PARA LA PRODUCCIÓN DE BIOGÁS A PARTIR DE RESIDUOS ORGÁNICOS SÓLIDOS POR DIGESTIÓN ANAEROBIA Y,,,,DISTRIBUIDORA COLIUMO LIMITADA,7919,ASOCIADO,,,,,,5,,
12IDL2-13605,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UN NUEVO TRATAMIENTO PARA LA PRODUCCIÓN DE BIOGÁS A PARTIR DE RESIDUOS ORGÁNICOS SÓLIDOS POR DIGESTIÓN ANAEROBIA Y,,,,DELFT UNIVERSITY OF TECHNOLOGY,19,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
12IDL2-13631,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UNA MATRIZ ADSORBENTE MODIFICADA CON NANOMATERIALES PARA LA RECUPERACIÓN DE METALES Y ARSÉNIC,,,,"LAURENTIAN UNIVERSITY, SUDBURY-ONTARIO (CANADA)",25002,COEJECUTOR / CODESARROLLADOR,,,,,,8,,
12IDL2-13631,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UNA MATRIZ ADSORBENTE MODIFICADA CON NANOMATERIALES PARA LA RECUPERACIÓN DE METALES Y ARSÉNIC,,,,Corporación Nacional del Cobre,324,ASOCIADO,,,,,,8,,
12IDL2-13664,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,FLOTACION DE MINERALES DE COBRE EN AGUA DE MAR,,,,ASESORIAS AMIRA INTERNATIONAL LATIN AMERICA LIMITADA,7920,ASOCIADO,,,,,,6,,
12IDL2-13678,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UNA TECNOLOGÍA INNOVADORA PARA LA MINIMIZACIÓN DE LODOS Y LA GENERACIÓN DE AGUAS DE ALTA CALIDAD EN PLANTAS DE TRA,,,,FUNDACIÓN CHILE,509,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
12IDL2-13678,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UNA TECNOLOGÍA INNOVADORA PARA LA MINIMIZACIÓN DE LODOS Y LA GENERACIÓN DE AGUAS DE ALTA CALIDAD EN PLANTAS DE TRA,,,,Essbio SA,1255,ASOCIADO,,,,,,5,,
12IDL2-13678,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UNA TECNOLOGÍA INNOVADORA PARA LA MINIMIZACIÓN DE LODOS Y LA GENERACIÓN DE AGUAS DE ALTA CALIDAD EN PLANTAS DE TRA,,,,Esval SA,1267,ASOCIADO,,,,,,5,,
12IDL2-13678,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,DESARROLLO DE UNA TECNOLOGÍA INNOVADORA PARA LA MINIMIZACIÓN DE LODOS Y LA GENERACIÓN DE AGUAS DE ALTA CALIDAD EN PLANTAS DE TRA,,,,TRATAMIENTOS DE AGUA MANANTIAL CHILE S A,7921,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
12IDL2-15145,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,"DESARROLLO DE UN SIMULADOR DE FLUJO DE AGUA BARRO PARA MINERIA SUBTERRANEA , MUDFLOW",,,,BCTEC INGENIERÍA Y TECNOLOGÍA SPA,1270,ASOCIADO,,,,,,6,,
12IDL2-15145,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2012,"DESARROLLO DE UN SIMULADOR DE FLUJO DE AGUA BARRO PARA MINERIA SUBTERRANEA , MUDFLOW",,,,INGENIERIA DE MINAS RAUL LUIS CASTRO RUIZ EIRL,Sin actividad,ASOCIADO,,,,,,6,,
